file,sample,treatment,population,time,clone,total,base_substitution,small_indel,large_deletion,large_insertion,large_amplification,large_substitution,mobile_element_insertion,gene_conversion,inversion,changed_bp,deleted_bp,inserted_bp,called_bp,total_bp,base_substitution.synonymous,base_substitution.nonsynonymous,base_substitution.nonsense,base_substitution.noncoding,base_substitution.pseudogene,base_substitution.intergenic,mobile_element.IS1,mobile_element.IS150,mobile_element.IS186,mobile_element.IS3,mobile_element.IS4,mobile_element.mediated.IS1,mobile_element.mediated.IS150,mobile_element.mediated.IS186,mobile_element.mediated.IS3,POSSIBLE.INTERGENIC.AT.GC,POSSIBLE.INTERGENIC.AT.CG,POSSIBLE.INTERGENIC.AT.TA,POSSIBLE.INTERGENIC.CG.TA,POSSIBLE.INTERGENIC.CG.AT,POSSIBLE.INTERGENIC.CG.GC,POSSIBLE.INTERGENIC.TOTAL,POSSIBLE.NONCODING.AT.GC,POSSIBLE.NONCODING.AT.CG,POSSIBLE.NONCODING.AT.TA,POSSIBLE.NONCODING.CG.TA,POSSIBLE.NONCODING.CG.AT,POSSIBLE.NONCODING.CG.GC,POSSIBLE.NONCODING.TOTAL,POSSIBLE.PSEUDOGENE.AT.GC,POSSIBLE.PSEUDOGENE.AT.CG,POSSIBLE.PSEUDOGENE.AT.TA,POSSIBLE.PSEUDOGENE.CG.TA,POSSIBLE.PSEUDOGENE.CG.AT,POSSIBLE.PSEUDOGENE.CG.GC,POSSIBLE.PSEUDOGENE.TOTAL,POSSIBLE.SYNONYMOUS.AT.GC,POSSIBLE.SYNONYMOUS.AT.CG,POSSIBLE.SYNONYMOUS.AT.TA,POSSIBLE.SYNONYMOUS.CG.TA,POSSIBLE.SYNONYMOUS.CG.AT,POSSIBLE.SYNONYMOUS.CG.GC,POSSIBLE.SYNONYMOUS.TOTAL,POSSIBLE.NONSYNONYMOUS.AT.GC,POSSIBLE.NONSYNONYMOUS.AT.CG,POSSIBLE.NONSYNONYMOUS.AT.TA,POSSIBLE.NONSYNONYMOUS.CG.TA,POSSIBLE.NONSYNONYMOUS.CG.AT,POSSIBLE.NONSYNONYMOUS.CG.GC,POSSIBLE.NONSYNONYMOUS.TOTAL,POSSIBLE.NONSENSE.AT.GC,POSSIBLE.NONSENSE.AT.CG,POSSIBLE.NONSENSE.AT.TA,POSSIBLE.NONSENSE.CG.TA,POSSIBLE.NONSENSE.CG.AT,POSSIBLE.NONSENSE.CG.GC,POSSIBLE.NONSENSE.TOTAL,POSSIBLE.TOTAL.AT.GC,POSSIBLE.TOTAL.AT.CG,POSSIBLE.TOTAL.AT.TA,POSSIBLE.TOTAL.CG.TA,POSSIBLE.TOTAL.CG.AT,POSSIBLE.TOTAL.CG.GC,POSSIBLE.TOTAL.TOTAL,OBSERVED.INTERGENIC.AT.GC,OBSERVED.INTERGENIC.AT.CG,OBSERVED.INTERGENIC.AT.TA,OBSERVED.INTERGENIC.CG.TA,OBSERVED.INTERGENIC.CG.AT,OBSERVED.INTERGENIC.CG.GC,OBSERVED.INTERGENIC.TOTAL,OBSERVED.NONCODING.AT.GC,OBSERVED.NONCODING.AT.CG,OBSERVED.NONCODING.AT.TA,OBSERVED.NONCODING.CG.TA,OBSERVED.NONCODING.CG.AT,OBSERVED.NONCODING.CG.GC,OBSERVED.NONCODING.TOTAL,OBSERVED.PSEUDOGENE.AT.GC,OBSERVED.PSEUDOGENE.AT.CG,OBSERVED.PSEUDOGENE.AT.TA,OBSERVED.PSEUDOGENE.CG.TA,OBSERVED.PSEUDOGENE.CG.AT,OBSERVED.PSEUDOGENE.CG.GC,OBSERVED.PSEUDOGENE.TOTAL,OBSERVED.SYNONYMOUS.AT.GC,OBSERVED.SYNONYMOUS.AT.CG,OBSERVED.SYNONYMOUS.AT.TA,OBSERVED.SYNONYMOUS.CG.TA,OBSERVED.SYNONYMOUS.CG.AT,OBSERVED.SYNONYMOUS.CG.GC,OBSERVED.SYNONYMOUS.TOTAL,OBSERVED.NONSYNONYMOUS.AT.GC,OBSERVED.NONSYNONYMOUS.AT.CG,OBSERVED.NONSYNONYMOUS.AT.TA,OBSERVED.NONSYNONYMOUS.CG.TA,OBSERVED.NONSYNONYMOUS.CG.AT,OBSERVED.NONSYNONYMOUS.CG.GC,OBSERVED.NONSYNONYMOUS.TOTAL,OBSERVED.NONSENSE.AT.GC,OBSERVED.NONSENSE.AT.CG,OBSERVED.NONSENSE.AT.TA,OBSERVED.NONSENSE.CG.TA,OBSERVED.NONSENSE.CG.AT,OBSERVED.NONSENSE.CG.GC,OBSERVED.NONSENSE.TOTAL,OBSERVED.TOTAL.AT.GC,OBSERVED.TOTAL.AT.CG,OBSERVED.TOTAL.AT.TA,OBSERVED.TOTAL.CG.TA,OBSERVED.TOTAL.CG.AT,OBSERVED.TOTAL.CG.GC,OBSERVED.TOTAL.TOTAL
Ara-1_15000gen_7177A.gd,Ara-1_15000gen_7177A,LTEE,Ara-1,15000,A,36,22,4,3,0,0,0,7,0,0,22,38468,10029,4465410,4629812,0,18,0,0,0,4,0,6,1,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,1,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,2,0,18,0,0,0,0,0,0,0,1,6,4,8,3,0,22
Ara-1_15000gen_7177B.gd,Ara-1_15000gen_7177B,LTEE,Ara-1,15000,B,36,22,5,4,0,0,0,5,0,0,22,64908,7165,4465410,4629812,0,18,0,0,0,4,0,4,1,0,0,2,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,1,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,2,0,18,0,0,0,0,0,0,0,1,7,4,7,3,0,22
Ara-1_20000gen_8593A.gd,Ara-1_20000gen_8593A,LTEE,Ara-1,20000,A,43,27,6,3,0,0,0,7,0,0,27,38469,10030,4465410,4629812,0,21,0,0,0,6,0,6,1,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,2,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,8,3,0,21,0,0,0,0,0,0,0,3,7,4,8,5,0,27
Ara-1_20000gen_8593B.gd,Ara-1_20000gen_8593B,LTEE,Ara-1,20000,B,41,26,5,3,0,0,0,7,0,0,26,38468,10030,4465410,4629812,0,21,0,0,0,5,0,6,1,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,2,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,9,2,0,21,0,0,0,0,0,0,0,3,7,4,9,3,0,26
Ara-1_30000gen_10391.gd,Ara-1_30000gen_10391,LTEE,Ara-1,30000,A,418,395,10,4,0,1,0,8,0,0,395,38531,11616,4465410,4629812,46,293,4,0,5,47,0,6,2,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,3,41,0,0,3,0,47,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,42,0,0,4,0,46,2,273,4,11,3,0,293,0,4,0,0,0,0,4,5,365,4,11,10,0,395
Ara-1_30000gen_10392.gd,Ara-1_30000gen_10392,LTEE,Ara-1,30000,B,512,487,11,4,0,1,0,9,0,0,487,38531,12973,4465410,4629812,57,354,9,0,3,64,0,6,3,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,3,58,0,0,1,0,62,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,57,0,0,0,0,57,2,337,4,9,2,0,354,0,9,0,0,0,0,9,5,466,4,9,3,0,487
Ara-1_40000gen_10938.gd,Ara-1_40000gen_10938,LTEE,Ara-1,40000,A,646,617,11,7,0,1,0,10,0,0,617,68926,13743,4465410,4629812,82,431,10,0,6,88,1,6,3,0,0,2,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,3,77,0,0,7,0,87,0,1,0,0,0,0,1,0,5,0,0,1,0,6,0,69,0,1,12,0,82,3,394,4,10,20,0,431,0,8,0,0,2,0,10,6,554,4,11,42,0,617
Ara-1_40000gen_10939.gd,Ara-1_40000gen_10939,LTEE,Ara-1,40000,B,855,826,12,5,0,1,0,11,0,0,828,46086,14617,4465410,4629812,113,574,12,0,10,117,2,7,2,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,3,109,0,1,4,0,117,0,0,0,0,0,0,0,0,9,0,0,1,0,10,0,104,0,3,6,0,113,3,543,4,9,15,0,574,0,11,0,0,1,0,12,6,776,4,13,27,0,826
Ara-1_50000gen_11330.gd,Ara-1_50000gen_11330,LTEE,Ara-1,50000,A,1092,1062,12,6,0,1,0,11,0,0,1064,47171,14617,4465410,4629812,154,744,17,0,12,135,2,7,2,0,0,1,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,3,126,0,1,5,0,135,0,0,0,0,0,0,0,0,11,0,0,1,0,12,1,142,0,2,9,0,154,2,705,4,9,24,0,744,0,15,0,0,2,0,17,6,999,4,12,41,0,1062
Ara-1_50000gen_11331.gd,Ara-1_50000gen_11331,LTEE,Ara-1,50000,B,1110,1079,13,6,0,1,0,11,0,0,1081,47171,14621,4465410,4629812,163,753,19,0,11,133,2,7,2,0,0,1,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,3,125,0,1,4,0,133,0,0,0,0,0,0,0,0,10,0,0,1,0,11,1,151,0,2,9,0,163,2,712,4,11,24,0,753,0,17,0,0,2,0,19,6,1015,4,14,40,0,1079
Ara-2_500gen_763A.gd,Ara-2_500gen_763A,LTEE,Ara-2,500,A,2,1,1,0,0,0,0,0,0,0,1,0,11,4465410,4629812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Ara-2_500gen_763B.gd,Ara-2_500gen_763B,LTEE,Ara-2,500,B,2,1,0,1,0,0,0,0,0,0,1,7428,0,4465410,4629812,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Ara-2_1000gen_965A.gd,Ara-2_1000gen_965A,LTEE,Ara-2,1000,A,4,4,0,0,0,0,0,0,0,0,4,0,0,4465410,4629812,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,4
Ara-2_1000gen_965B.gd,Ara-2_1000gen_965B,LTEE,Ara-2,1000,B,3,3,0,0,0,0,0,0,0,0,3,0,0,4465410,4629812,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3
Ara-2_1500gen_1069A.gd,Ara-2_1500gen_1069A,LTEE,Ara-2,1500,A,4,3,0,1,0,0,0,0,0,0,3,5681,0,4465410,4629812,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3
Ara-2_1500gen_1069B.gd,Ara-2_1500gen_1069B,LTEE,Ara-2,1500,B,4,3,0,0,0,0,0,1,0,0,3,0,777,4465410,4629812,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3
Ara-2_2000gen_1165A.gd,Ara-2_2000gen_1165A,LTEE,Ara-2,2000,A,6,4,0,1,0,0,0,1,0,0,4,614,1349,4465410,4629812,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,4
Ara-2_2000gen_2000.4.gd,Ara-2_2000gen_2000,LTEE,Ara-2,2000,B,5,4,0,1,0,0,0,0,0,0,4,3769,0,4465410,4629812,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,4
Ara-2_5000gen_2180A.gd,Ara-2_5000gen_2180A,LTEE,Ara-2,5000,A,137,105,29,3,0,0,0,0,0,0,105,35760,23,4465410,4629812,37,59,1,0,1,7,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,4,0,0,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,20,0,0,37,30,1,1,26,1,0,59,0,0,0,1,0,0,1,52,1,1,50,1,0,105
Ara-2_5000gen_2180B.gd,Ara-2_5000gen_2180B,LTEE,Ara-2,5000,B,127,107,19,1,0,0,0,0,0,0,107,4910,17,4465410,4629812,34,65,0,0,2,6,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,5,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,16,0,0,17,0,1,34,30,0,2,32,1,0,65,0,0,0,0,0,0,0,53,0,2,50,1,1,107
Ara-2_10000gen_4537A.gd,Ara-2_10000gen_4537A,LTEE,Ara-2,10000,A,302,242,57,3,0,0,0,0,0,0,242,35767,44,4465410,4629812,87,126,3,0,5,21,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,13,0,0,8,0,0,21,0,0,0,0,0,0,0,2,0,0,3,0,0,5,44,0,0,43,0,0,87,54,1,3,67,1,0,126,0,0,0,3,0,0,3,113,1,3,124,1,0,242
Ara-2_10000gen_4537B.gd,Ara-2_10000gen_4537B,LTEE,Ara-2,10000,B,320,254,62,3,0,0,0,1,0,0,254,35765,830,4465410,4629812,95,130,2,0,3,24,1,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,14,0,0,10,0,0,24,0,0,0,0,0,0,0,1,0,0,2,0,0,3,50,0,0,45,0,0,95,60,1,2,66,1,0,130,0,0,0,2,0,0,2,125,1,2,125,1,0,254
Ara-2_15000gen_7178A.gd,Ara-2_15000gen_7178A,LTEE,Ara-2,15000,A,579,497,74,4,0,1,0,3,0,0,497,45024,4882,4465410,4629812,153,291,4,0,6,43,1,1,1,0,0,0,1,0,1,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,28,0,1,13,1,0,43,0,0,0,0,0,0,0,5,0,0,1,0,0,6,66,0,0,87,0,0,153,153,0,4,131,1,2,291,0,0,0,4,0,0,4,252,0,5,236,2,2,497
Ara-2_15000gen_7178B.gd,Ara-2_15000gen_7178B,LTEE,Ara-2,15000,B,503,408,91,3,0,1,0,0,0,0,409,35779,204,4465410,4629812,140,221,6,0,6,35,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,24,0,0,10,0,0,34,0,0,0,0,0,0,0,3,0,1,3,0,0,7,68,1,0,71,0,0,140,100,2,2,114,1,2,221,0,0,0,6,0,0,6,195,3,3,204,1,2,408
Ara-2_20000gen_20K-S1.gd,Ara-2_20000gen_20K-S1,LTEE,Ara-2,20000,A,644,524,104,8,0,0,0,7,0,1,524,129360,8588,4465410,4629812,164,300,6,0,6,48,2,3,1,1,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,31,0,1,15,1,0,48,0,0,0,0,0,0,0,5,0,0,1,0,0,6,76,0,0,88,0,0,164,162,0,4,129,2,3,300,0,0,0,6,0,0,6,274,0,5,239,3,3,524
Ara-2_20000gen_20K-LA.gd,Ara-2_20000gen_20K-LA,LTEE,Ara-2,20000,B,654,529,120,3,0,1,0,1,0,0,530,35798,989,4465410,4629812,161,299,9,0,9,51,1,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,33,0,1,15,1,0,50,0,0,0,0,0,0,0,3,0,1,6,0,0,10,74,1,0,85,1,0,161,137,3,7,148,2,2,299,0,0,0,9,0,0,9,247,4,9,263,4,2,529
Ara-2_30000gen_30K-S1.gd,Ara-2_30000gen_30K-S1,LTEE,Ara-2,30000,A,832,711,111,4,0,0,0,6,0,0,711,44568,7147,4465410,4629812,232,407,4,0,7,61,2,2,1,1,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,33,1,1,25,1,0,61,0,0,0,0,0,0,0,5,0,0,2,0,0,7,112,0,1,118,0,1,232,220,0,4,180,1,2,407,0,0,0,4,0,0,4,370,1,6,329,2,3,711
Ara-2_30000gen_30K-L1.gd,Ara-2_30000gen_30K-L1,LTEE,Ara-2,30000,B,637,516,116,4,0,1,0,0,0,0,517,57933,222,4465410,4629812,163,286,9,0,8,50,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,34,0,0,15,0,0,49,0,0,0,0,0,0,0,3,0,1,5,0,0,9,74,1,1,85,1,0,162,138,2,4,139,1,3,287,0,0,0,9,0,0,9,249,3,6,253,2,3,516
Ara-2_40000gen_11035.gd,Ara-2_40000gen_11035,LTEE,Ara-2,40000,A,1047,853,184,6,0,1,0,3,0,0,855,91010,2589,4465410,4629812,271,465,19,0,12,86,3,0,0,0,0,1,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,56,0,1,27,1,0,85,0,0,0,0,0,0,0,6,0,1,6,0,0,13,138,2,0,130,1,0,271,229,5,7,220,2,2,465,0,0,1,18,0,0,19,429,7,10,401,4,2,853
Ara-2_40000gen_11036.gd,Ara-2_40000gen_11036,LTEE,Ara-2,40000,B,1079,911,140,10,0,0,0,18,0,0,911,123299,24222,4465410,4629812,292,521,6,0,9,83,2,12,2,2,0,1,2,0,1,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,46,1,2,32,2,0,83,0,0,0,0,0,0,0,7,0,0,2,0,0,9,142,0,1,147,0,1,291,282,4,5,228,1,2,522,0,0,0,6,0,0,6,477,5,8,415,3,3,911
Ara-2_50000gen_11333.gd,Ara-2_50000gen_11333,LTEE,Ara-2,50000,A,1036,836,186,7,0,1,0,6,0,0,838,110454,5586,4465410,4629812,262,460,19,0,12,83,5,0,0,0,1,2,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,55,0,0,26,1,0,82,0,0,0,0,0,0,0,6,0,1,6,0,0,13,133,2,1,125,1,0,262,227,5,7,217,2,2,460,0,0,1,18,0,0,19,421,7,10,392,4,2,836
